report_year,codmun,state,namemun,faction,faction_full_name,alignment_states,pcc_aligned,cv_aligned,alignment_justification
2024,1600402,Amapá,Mazagão,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2024,1600501,Amapá,Oiapoque,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1600501,Amapá,Oiapoque,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2024,1600600,Amapá,Santana,APS,Amigos para Sempre,AP,0,1,Appeared in the 2024 municipality tables for Amapá: present in Macapá and Santana. APS was absorved by the CV's Amapá operations — and is no longer listed as an active faction.
2024,1600600,Amapá,Santana,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1600600,Amapá,Santana,FTA,Família Terror do Amapá,"AP, PA",1,0,"Local faction from Amapá, one of two main AP groups alongside UCA. When PCC and CV arrived in AP in 2022, PCC allied with FTA (2023). FTA also operates in PA municipalities near the AP border (Afuá, Chaves, Senador José Porfírio) due to geographic proximity. Present in 8 municipalities in 2025, controlling 2 border municipalities."
2024,1600600,Amapá,Santana,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1702109,Tocantins,Araguaína,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1702109,Tocantins,Araguaína,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1702208,Tocantins,Araguatins,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1703867,Tocantins,Cariri do Tocantins,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1709500,Tocantins,Gurupi,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1709500,Tocantins,Gurupi,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1713205,Tocantins,Miracema do Tocantins,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1713205,Tocantins,Miracema do Tocantins,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1716109,Tocantins,Paraíso do Tocantins,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1716109,Tocantins,Paraíso do Tocantins,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1720903,Tocantins,Taguatinga,Bonde Cangaço,Bonde do Cangaço,TO,0,0,Local group in Taguatinga (TO). Not listed among the active factions in 2025. Effectively defunct or below detection threshold.
2024,1721000,Tocantins,Palmas,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,1721000,Tocantins,Palmas,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,1722107,Tocantins,Xambioá,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2100055,Maranhão,Açailândia,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2100055,Maranhão,Açailândia,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2100204,Maranhão,Alcântara,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2100436,Maranhão,Alto Alegre do Maranhão,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2100436,Maranhão,Alto Alegre do Maranhão,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2100436,Maranhão,Alto Alegre do Maranhão,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2100709,Maranhão,Anajatuba,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2100832,Maranhão,Apicum-Açu,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2100956,Maranhão,Arame,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2100956,Maranhão,Arame,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2101202,Maranhão,Bacabal,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2101251,Maranhão,Bacabeira,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2101400,Maranhão,Balsas,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2101608,Maranhão,Barra do Corda,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2101905,Maranhão,Bequimão,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2102002,Maranhão,Bom Jardim,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2102002,Maranhão,Bom Jardim,GDE,Guardiões do Estado,PA,1,0,"Faction originating from Ceará, nationally allied with PCC. First detected in the Amazon in 2024, specifically in Castanhal (PA)."
2024,2102036,Maranhão,Bom Jesus das Selvas,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2102036,Maranhão,Bom Jesus das Selvas,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2102325,Maranhão,Buriticupu,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2102606,Maranhão,Cândido Mendes,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2102606,Maranhão,Cândido Mendes,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2103307,Maranhão,Codó,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2103307,Maranhão,Codó,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2103604,Maranhão,Coroatá,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2103604,Maranhão,Coroatá,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2103703,Maranhão,Cururupu,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2103752,Maranhão,Davinópolis,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2103752,Maranhão,Davinópolis,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2104057,Maranhão,Estreito,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2104800,Maranhão,Grajaú,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2104909,Maranhão,Guimarães,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2105104,Maranhão,Icatu,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2105203,Maranhão,Igarapé Grande,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2105203,Maranhão,Igarapé Grande,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2105302,Maranhão,Imperatriz,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2105302,Maranhão,Imperatriz,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2105427,Maranhão,Itinga do Maranhão,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2105427,Maranhão,Itinga do Maranhão,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2105500,Maranhão,João Lisboa,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2105500,Maranhão,João Lisboa,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2106631,Maranhão,Matões do Norte,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2106805,Maranhão,Mirinzal,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2106805,Maranhão,Mirinzal,PCM,Primeiro Comando do Maranhão,MA,0,1,Local faction that historically controlled interior Maranhão. Allied with CV in Maranhão. Present in 6 municipalities in 2025.
2024,2107506,Maranhão,Paço do Lumiar,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
